дата,число,месяц,год,время,часы,S1CO2,S2CO2,S3CO2,S4CO2,S5CO2,S6CO2,S7CO2,S8CO2
13/12/11 7:00,13,12,2011,7:00:02 AM,7.0,406.910004,413.339996,426.380005,440.980011,443.600006,442.440002,442.829987,443.170013
13/12/11 7:30,13,12,2011,7:30:02 AM,7.5,403.079987,406.559998,411.980011,439.519989,448.390015,447.51001,448.5,449.119995
13/12/11 8:00,13,12,2011,8:00:02 AM,8.0,405.220001,405.730011,405.350006,412.76001,439.730011,439.540009,440.899994,442.929993
13/12/11 8:30,13,12,2011,8:30:02 AM,8.5,399.339996,399.170013,396.970001,395.850006,406.73999,424.700012,429.790009,432.980011
13/12/11 9:00,13,12,2011,9:00:02 AM,9.0,394.100006,394.089996,392.859985,393.910004,399.279999,415.309998,419.119995,423.470001
13/12/11 9:30,13,12,2011,9:30:02 AM,9.5,390.880005,390.059998,388.890015,389.730011,398.450012,418.25,425.809998,429.679993
13/12/11 10:00,13,12,2011,10:00:02 AM,10.0,389.190002,388.309998,387.149994,386.049988,388.670013,403.279999,411.170013,415.769989
13/12/11 10:30,13,12,2011,10:30:02 AM,10.5,386.959991,386.149994,384.779999,385.98999,390.809998,400.290009,407.890015,413.929993
13/12/11 11:00,13,12,2011,11:00:02 AM,11.0,382.290009,380.630005,378.630005,377.929993,383.019989,396.880005,404.619995,410.630005
13/12/11 11:30,13,12,2011,11:30:02 AM,11.5,382.079987,379.920013,378.26001,376.420013,378.359985,385.5,397.149994,406.410004
13/12/11 12:00,13,12,2011,12:00:02 PM,12.0,383.140015,381.399994,380.01001,381.390015,387.01001,388.880005,397.01001,402.059998
13/12/11 12:30,13,12,2011,12:30:02 PM,12.5,381.809998,379.809998,377.869995,377.119995,389.51001,395.970001,401.029999,408.880005
13/12/11 13:00,13,12,2011,1:00:02 PM,13.0,380.369995,378.549988,377.220001,377.299988,383.130005,388,394.899994,399.98999
13/12/11 13:30,13,12,2011,1:30:02 PM,13.5,377.839996,375.670013,373.700012,371.549988,377.690002,385.950012,395.480011,401.440002
13/12/11 14:00,13,12,2011,2:00:02 PM,14.0,375.179993,373.390015,370.880005,368.149994,381.01001,382.75,389.029999,395.5
13/12/11 14:30,13,12,2011,2:30:02 PM,14.5,375.420013,373.350006,371.950012,368.23999,375.519989,379.950012,392.26001,403.459991
13/12/11 15:00,13,12,2011,3:00:02 PM,15.0,373.850006,371.209991,369.130005,367.279999,397.290009,398.589996,395.929993,397.709991
13/12/11 15:30,13,12,2011,3:30:02 PM,15.5,371.640015,369.609985,365.970001,362.049988,379.390015,391.209991,401.380005,409.5
13/12/11 16:00,13,12,2011,4:00:02 PM,16.0,373.279999,369.660004,366.149994,364.269989,384.070007,391.700012,405.470001,419.869995
13/12/11 16:30,13,12,2011,4:30:02 PM,16.5,375.209991,372.73999,371.049988,366.429993,371.299988,384.119995,400.640015,410.76001
13/12/11 17:00,13,12,2011,5:00:02 PM,17.0,376.980011,375.570007,374.730011,371.649994,374.26001,385.720001,405.119995,423.100006
13/12/11 17:30,13,12,2011,5:30:02 PM,17.5,381.640015,380.809998,380.880005,381.459991,394.339996,397.470001,412.630005,421.950012
13/12/11 18:00,13,12,2011,6:00:02 PM,18.0,385.440002,385.48999,386.220001,392.730011,396.01001,404.269989,409.109985,412.369995
13/12/11 18:30,13,12,2011,6:30:02 PM,18.5,388.429993,388.850006,389.950012,401.200012,409.459991,406.859985,411.109985,416.119995
13/12/11 19:00,13,12,2011,7:00:02 PM,19.0,391.119995,392.109985,394.25,409.940002,418.26001,417.609985,419.720001,421.549988
13/12/11 19:30,13,12,2011,7:30:02 PM,19.5,392.790009,394.589996,398.049988,407.170013,412.959991,418.940002,422.75,425.160004
13/12/11 20:00,13,12,2011,8:00:02 PM,20.0,397.23999,400.149994,401.910004,410.190002,426.309998,428.109985,431.309998,436.579987
13/12/11 20:30,13,12,2011,8:30:03 PM,20.5,397.040009,398.230011,399.529999,406.690002,414.809998,418.279999,419.649994,422.26001
13/12/11 21:00,13,12,2011,9:00:03 PM,21.0,400.179993,404.100006,405.839996,413.23999,419.160004,418.660004,420.609985,423.059998
13/12/11 21:30,13,12,2011,9:30:03 PM,21.5,403.910004,408.089996,412.230011,431.399994,435.200012,431.700012,431.209991,432.899994
13/12/11 22:00,13,12,2011,10:00:03 PM,22.0,407.720001,412.829987,421.170013,432.230011,434.869995,434.019989,435.130005,436.75
13/12/11 22:30,13,12,2011,10:30:03 PM,22.5,404.660004,411.51001,423.5,442.440002,446.23999,446.839996,447.559998,450.029999
13/12/11 23:00,13,12,2011,11:00:03 PM,23.0,402.390015,407.600006,415.769989,434.410004,437.390015,438.070007,438.48999,439.369995
13/12/11 23:30,13,12,2011,11:30:03 PM,23.5,405.320007,410.299988,418.040009,438.829987,441.75,442.540009,444.25,446.339996
14/12/11 0:00,14,12,2011,12:00:03 AM,0.0,405.179993,409.649994,412.75,438.200012,449.350006,448.640015,450.549988,453.200012
14/12/11 0:30,14,12,2011,12:30:03 AM,0.5,402.470001,405.029999,406.220001,421.709991,439.190002,443.109985,444.25,446.380005
14/12/11 1:00,14,12,2011,1:00:03 AM,1.0,400.709991,402.25,405.940002,431.519989,439.01001,436.220001,435.769989,438.320007
14/12/11 1:30,14,12,2011,1:30:03 AM,1.5,404.290009,407.369995,409.100006,418.910004,423.5,426.149994,427.049988,428.76001
14/12/11 2:00,14,12,2011,2:00:03 AM,2.0,409.079987,413.380005,416.170013,429.269989,433.089996,435.269989,436.160004,436.470001
14/12/11 2:30,14,12,2011,2:30:03 AM,2.5,407.609985,411.929993,418.160004,429.130005,435.579987,435.299988,435.049988,435.570007
14/12/11 3:00,14,12,2011,3:00:03 AM,3.0,406.049988,411.019989,421.630005,434.459991,437.059998,437.309998,438.109985,439.269989
14/12/11 3:30,14,12,2011,3:30:03 AM,3.5,407.880005,415.429993,421.040009,435.269989,439.970001,439.769989,440.149994,441.130005
14/12/11 4:00,14,12,2011,4:00:03 AM,4.0,404.899994,410.559998,418.779999,433.5,435.130005,432.75,434.079987,435.109985
14/12/11 4:30,14,12,2011,4:30:03 AM,4.5,403.529999,409.450012,422.230011,438.299988,441.149994,440.450012,441.480011,442.410004
14/12/11 5:00,14,12,2011,5:00:03 AM,5.0,406.160004,417.230011,426.059998,448.670013,450.040009,447.01001,446.98999,448.279999
14/12/11 5:30,14,12,2011,5:30:03 AM,5.5,406.029999,418.890015,446.609985,447.230011,449.279999,447.630005,448.630005,449.480011
14/12/11 6:00,14,12,2011,6:00:03 AM,6.0,402.75,430.420013,448.470001,456.179993,459.709991,458.959991,459.440002,461.200012
14/12/11 6:30,14,12,2011,6:30:03 AM,6.5,411.329987,427.390015,438.700012,458.570007,464.730011,465.73999,466.290009,466.920013
14/12/11 7:00,14,12,2011,7:00:03 AM,7.0,411.720001,440.899994,456.730011,462.940002,463.029999,463.26001,464.48999,465.200012
14/12/11 7:30,14,12,2011,7:30:03 AM,7.5,429.059998,450.040009,461.369995,471.209991,482.119995,483.890015,485.630005,486.920013
14/12/11 8:00,14,12,2011,8:00:03 AM,8.0,428.829987,432.880005,433.630005,453.040009,485.609985,496.269989,499.769989,501.26001
14/12/11 8:30,14,12,2011,8:30:03 AM,8.5,410.589996,410.26001,408.970001,416.769989,447.369995,457.440002,461.640015,466.910004
14/12/11 9:00,14,12,2011,9:00:03 AM,9.0,401.880005,401.190002,402.100006,417.329987,439.079987,449.230011,454.670013,457.540009
14/12/11 9:30,14,12,2011,9:30:03 AM,9.5,392.619995,392.450012,391.179993,397.950012,405.559998,425.040009,434.920013,440.779999
14/12/11 10:00,14,12,2011,10:00:03 AM,10.0,387.730011,385.660004,384.320007,384.890015,392.839996,406.549988,413.079987,418.440002
14/12/11 10:30,14,12,2011,10:30:03 AM,10.5,382.339996,380.540009,378.619995,380.679993,386.119995,393.279999,402.320007,405.630005
14/12/11 11:00,14,12,2011,11:00:03 AM,11.0,377.649994,376.549988,374.51001,376.619995,380.829987,391.970001,398.779999,402.910004
14/12/11 11:30,14,12,2011,11:30:03 AM,11.5,379.329987,378.440002,377.369995,378.109985,380.25,384.309998,389.480011,394.829987
14/12/11 12:00,14,12,2011,12:00:03 PM,12.0,379.970001,378.920013,378.100006,377.890015,379.089996,382.48999,387.130005,391.549988
14/12/11 12:30,14,12,2011,12:30:03 PM,12.5,376.369995,374.779999,372.899994,372.049988,377.850006,384.529999,396.410004,407.200012
14/12/11 13:00,14,12,2011,1:00:03 PM,13.0,375.769989,373.720001,371.670013,372.519989,379.799988,385.720001,392.51001,399.769989
14/12/11 13:30,14,12,2011,1:30:03 PM,13.5,375.059998,373.690002,371.380005,370.399994,381.769989,388.799988,401.959991,410.769989
14/12/11 14:00,14,12,2011,2:00:03 PM,14.0,377.98999,376.910004,375.959991,376.029999,381.450012,393.709991,404.690002,412.649994
14/12/11 14:30,14,12,2011,2:30:03 PM,14.5,376.679993,374.619995,372.640015,370.579987,377.929993,387.410004,397.890015,403.600006
14/12/11 15:00,14,12,2011,3:00:03 PM,15.0,374.950012,372.970001,370.929993,366.859985,371.609985,384,392.299988,397.769989
14/12/11 15:30,14,12,2011,3:30:03 PM,15.5,373.970001,371.619995,370.690002,373.01001,392.649994,409.350006,410.540009,413.029999
14/12/11 16:00,14,12,2011,4:00:03 PM,16.0,372.549988,370.880005,370.5,379.149994,398.269989,396.26001,404.790009,413.339996
14/12/11 16:30,14,12,2011,4:30:03 PM,16.5,373.730011,372.359985,370.98999,371.399994,379.670013,389.049988,398,405.059998
14/12/11 17:00,14,12,2011,5:00:03 PM,17.0,375.089996,374.690002,377.220001,375,380.820007,398.73999,412.01001,420.880005
14/12/11 17:30,14,12,2011,5:30:03 PM,17.5,375.440002,375.959991,383,385.380005,395.019989,396.630005,413.359985,428.269989
14/12/11 18:00,14,12,2011,6:00:03 PM,18.0,375.23999,377.230011,385.679993,392.440002,407.329987,432.98999,455.359985,460.799988
14/12/11 18:30,14,12,2011,6:30:03 PM,18.5,376.809998,384.25,388.970001,400.089996,413.130005,422.899994,431.940002,437.019989
14/12/11 19:00,14,12,2011,7:00:03 PM,19.0,380.570007,389.450012,401.73999,413.600006,415.690002,417.799988,429.01001,434.170013
14/12/11 19:30,14,12,2011,7:30:03 PM,19.5,386.519989,394.720001,399.619995,413.399994,437.299988,440.440002,451.089996,459.309998
14/12/11 20:00,14,12,2011,8:00:03 PM,20.0,391.149994,393.339996,394.859985,407.98999,428.829987,430.570007,434.279999,439.450012
14/12/11 20:30,14,12,2011,8:30:03 PM,20.5,394.440002,398.890015,404.230011,431.609985,442.23999,444.649994,449.040009,451.440002
14/12/11 21:00,14,12,2011,9:00:03 PM,21.0,400.519989,404.209991,406.779999,422.149994,432.970001,438.119995,440.809998,444.440002
14/12/11 21:30,14,12,2011,9:30:03 PM,21.5,406.380005,410.470001,413.790009,428.329987,441.100006,446.160004,453.170013,458.570007
14/12/11 22:00,14,12,2011,10:00:03 PM,22.0,409.089996,413.829987,419.040009,429.170013,434.179993,432.109985,434.459991,436.089996
14/12/11 22:30,14,12,2011,10:30:03 PM,22.5,414.079987,417.880005,421.070007,432.640015,439.160004,438.040009,438.940002,440.660004
14/12/11 23:00,14,12,2011,11:00:03 PM,23.0,410.609985,414.730011,420.839996,433.950012,436.829987,436.579987,437.359985,439.25
14/12/11 23:30,14,12,2011,11:30:03 PM,23.5,409.359985,413.320007,418.970001,429.209991,434.329987,433.769989,433.899994,434.51001
15/12/11 0:00,15,12,2011,12:00:03 AM,0.0,411.329987,415.170013,419.269989,432.339996,434.459991,434,434.619995,435.450012
15/12/11 0:30,15,12,2011,12:30:03 AM,0.5,407.070007,413.540009,420.959991,435.940002,440.790009,438.970001,439.630005,440.079987
15/12/11 1:00,15,12,2011,1:00:03 AM,1.0,402.730011,411.609985,425.140015,437.320007,440.959991,440.679993,440.48999,441.98999
15/12/11 1:30,15,12,2011,1:30:03 AM,1.5,404.26001,410.429993,424.600006,444.040009,449.440002,451.059998,451.070007,451.950012
15/12/11 2:00,15,12,2011,2:00:03 AM,2.0,402.220001,409.769989,416.589996,441.470001,450.109985,450.899994,450.26001,450.880005
15/12/11 2:30,15,12,2011,2:30:03 AM,2.5,404.380005,413.459991,419.779999,446.910004,454.350006,452.950012,453.470001,454.079987
15/12/11 3:00,15,12,2011,3:00:03 AM,3.0,409.23999,421.929993,440.549988,454.25,456.820007,457.170013,457.140015,458.359985
15/12/11 3:30,15,12,2011,3:30:03 AM,3.5,413.390015,430.529999,462.950012,464.230011,465.029999,463.980011,464.179993,464.649994
15/12/11 4:00,15,12,2011,4:00:03 AM,4.0,423.290009,459.140015,471.299988,473.98999,474.809998,474.059998,474.049988,475.820007
15/12/11 4:30,15,12,2011,4:30:03 AM,4.5,422.049988,456.429993,477.790009,481.98999,483.51001,482.829987,483.170013,483.839996
15/12/11 5:00,15,12,2011,5:00:03 AM,5.0,426.290009,440.190002,462.880005,484.709991,486.720001,486.410004,486.820007,487.75
15/12/11 5:30,15,12,2011,5:30:03 AM,5.5,430.769989,442.480011,459.73999,486.359985,491.339996,493.549988,493.76001,495.410004
15/12/11 6:00,15,12,2011,6:00:03 AM,6.0,423.940002,428.640015,452.23999,477.559998,482.779999,483.350006,483.369995,484.529999
15/12/11 6:30,15,12,2011,6:30:03 AM,6.5,423.850006,429.420013,452.410004,469.679993,471.119995,473.630005,473,474.279999
15/12/11 7:00,15,12,2011,7:00:03 AM,7.0,426.209991,431.570007,450.329987,465.190002,467.100006,464.660004,465.470001,466.540009
15/12/11 7:30,15,12,2011,7:30:03 AM,7.5,430.23999,433.630005,434.98999,454.809998,467.98999,464.269989,465.160004,466.339996
15/12/11 8:00,15,12,2011,8:00:03 AM,8.0,421.179993,423.630005,421.559998,426.880005,452.779999,466.309998,469.369995,471.410004
15/12/11 8:30,15,12,2011,8:30:03 AM,8.5,409.190002,409.829987,407.869995,409.600006,432.440002,464.339996,474.480011,482.98999
15/12/11 9:00,15,12,2011,9:00:03 AM,9.0,401.01001,400.720001,400.019989,401.190002,406.720001,426.079987,436.850006,448.339996
15/12/11 9:30,15,12,2011,9:30:03 AM,9.5,397.019989,396.329987,395.440002,394.540009,400.079987,422.829987,430.619995,441.549988
15/12/11 10:00,15,12,2011,10:00:03 AM,10.0,393.209991,392.589996,391.529999,391.380005,394.630005,410.209991,418.190002,422.649994
15/12/11 10:30,15,12,2011,10:30:03 AM,10.5,387.880005,387.26001,386.670013,388.630005,395.850006,408.51001,415.929993,423.730011
15/12/11 11:00,15,12,2011,11:00:03 AM,11.0,385.390015,384.559998,383.970001,386.390015,391.290009,397.529999,403.26001,408.440002
15/12/11 11:30,15,12,2011,11:30:03 AM,11.5,383.779999,382.670013,382.23999,383.149994,388.290009,392.579987,398.929993,407.149994
15/12/11 12:00,15,12,2011,12:00:03 PM,12.0,382.350006,381.390015,381.149994,382.48999,386.670013,387.970001,393.660004,404.820007
15/12/11 12:30,15,12,2011,12:30:03 PM,12.5,381.5,380.48999,380.320007,382.589996,389.140015,399.290009,408.109985,414.910004
15/12/11 13:00,15,12,2011,1:00:03 PM,13.0,380.309998,379.359985,378.309998,379.200012,389.820007,392.149994,403.640015,417.290009
15/12/11 13:30,15,12,2011,1:30:03 PM,13.5,379.98999,379.089996,378.089996,378.709991,386.190002,398.769989,411.73999,428.160004
15/12/11 14:00,15,12,2011,2:00:03 PM,14.0,379.869995,378.369995,377.309998,376.970001,389.179993,414.920013,432.390015,443.720001
15/12/11 14:30,15,12,2011,2:30:03 PM,14.5,379.390015,378.359985,377.670013,377.529999,386.519989,396.179993,414.399994,431.130005
15/12/11 15:00,15,12,2011,3:00:03 PM,15.0,378.940002,377.869995,376.200012,375.070007,392.75,416.290009,422.149994,431.529999
15/12/11 15:30,15,12,2011,3:30:03 PM,15.5,376.390015,374.410004,372.820007,371.660004,381.420013,403.290009,418.630005,433.200012
15/12/11 16:00,15,12,2011,4:00:03 PM,16.0,377.48999,377.51001,379.23999,382.119995,387.299988,390.51001,393.690002,398.209991
15/12/11 16:30,15,12,2011,4:30:03 PM,16.5,378.100006,377.380005,378.220001,379.970001,384.600006,384.839996,387.220001,389.049988
15/12/11 17:00,15,12,2011,5:00:03 PM,17.0,379.049988,378.589996,380.040009,382,387.059998,386.790009,388.299988,389.619995
15/12/11 17:30,15,12,2011,5:30:03 PM,17.5,379.869995,381.399994,383.809998,387.410004,392.549988,395.350006,397.540009,400.130005
15/12/11 18:00,15,12,2011,6:00:03 PM,18.0,382.950012,385.269989,387.709991,392.549988,398.690002,399.5,401.529999,402.5
15/12/11 18:30,15,12,2011,6:30:03 PM,18.5,383.339996,386.480011,390.369995,396.950012,402.140015,402.589996,403.940002,404.98999
15/12/11 19:00,15,12,2011,7:00:03 PM,19.0,385.940002,389.100006,393.829987,398.880005,402.709991,405.619995,406.850006,409.559998
15/12/11 19:30,15,12,2011,7:30:03 PM,19.5,391.890015,394.279999,398.980011,403.119995,405.410004,405.25,406.390015,407.450012
15/12/11 20:00,15,12,2011,8:00:03 PM,20.0,396.910004,399.339996,404.200012,409.929993,412.950012,412.75,413.309998,414.660004
15/12/11 20:30,15,12,2011,8:30:03 PM,20.5,399.279999,403.119995,408.820007,415.850006,419.070007,417.529999,418.420013,419.48999
15/12/11 21:00,15,12,2011,9:00:03 PM,21.0,399.459991,405.220001,410.880005,419.209991,424.970001,423.450012,424.690002,425.630005
15/12/11 21:30,15,12,2011,9:30:03 PM,21.5,404.720001,409.519989,413.980011,423.179993,426.959991,428.48999,429.410004,429.75
15/12/11 22:00,15,12,2011,10:00:03 PM,22.0,407.640015,415.559998,423.170013,427.869995,431.829987,431.859985,433.079987,434.079987
15/12/11 22:30,15,12,2011,10:30:03 PM,22.5,399.079987,409.01001,416.890015,426.76001,430.549988,430.170013,429.619995,430.940002
15/12/11 23:00,15,12,2011,11:00:03 PM,23.0,399.070007,405.649994,416.279999,425.850006,427.790009,427.25,427.98999,428.5
15/12/11 23:30,15,12,2011,11:30:03 PM,23.5,413.519989,416.160004,423.549988,437.820007,439.230011,439.089996,439.450012,440.149994
16/12/11 0:00,16,12,2011,12:00:03 AM,0.0,410.880005,416.619995,428.019989,442.980011,446.98999,447.640015,447.769989,448.329987
16/12/11 0:30,16,12,2011,12:30:03 AM,0.5,404.890015,424.519989,437.079987,444.299988,446.649994,446.290009,446.720001,447.73999
16/12/11 1:00,16,12,2011,1:00:03 AM,1.0,413.049988,437.899994,447.75,449.329987,449.75,450.660004,450.839996,451.410004
16/12/11 1:30,16,12,2011,1:30:03 AM,1.5,417.579987,434.549988,446.170013,455.220001,459.619995,459.190002,459.790009,460.850006
16/12/11 2:00,16,12,2011,2:00:03 AM,2.0,407.980011,420.549988,449.660004,463.380005,466.440002,465.850006,466.380005,466.559998
16/12/11 2:30,16,12,2011,2:30:03 AM,2.5,407.540009,442.350006,461.339996,467.429993,471.339996,470.709991,470.950012,470.980011
16/12/11 3:00,16,12,2011,3:00:03 AM,3.0,405.790009,424.940002,447.380005,472.790009,478.23999,479.880005,480.959991,481.690002
16/12/11 3:30,16,12,2011,3:30:03 AM,3.5,408.299988,430.670013,450.950012,473.679993,479.869995,479.410004,479.380005,480.019989
16/12/11 4:00,16,12,2011,4:00:03 AM,4.0,416.839996,430.190002,446.950012,474.630005,482.279999,484,485,485.290009
16/12/11 4:30,16,12,2011,4:30:03 AM,4.5,426.48999,440.269989,466.600006,491.23999,491.839996,489.089996,490.190002,490.649994
16/12/11 5:00,16,12,2011,5:00:03 AM,5.0,432.709991,442.690002,464.850006,489.100006,493.700012,493.170013,493.73999,494.779999
16/12/11 5:30,16,12,2011,5:30:03 AM,5.5,436.829987,446.779999,464.589996,488.269989,491.73999,491.549988,491.670013,492.350006
16/12/11 6:00,16,12,2011,6:00:03 AM,6.0,439.859985,451.679993,458.089996,484.089996,494.5,495.200012,495.720001,496.910004
16/12/11 6:30,16,12,2011,6:30:03 AM,6.5,438.119995,445.98999,457.890015,484.950012,490.26001,489.51001,490.109985,490.790009
16/12/11 7:00,16,12,2011,7:00:03 AM,7.0,433.980011,441.769989,447.309998,472.920013,477.5,478.070007,478.359985,479.559998
16/12/11 7:30,16,12,2011,7:30:03 AM,7.5,430.940002,431.339996,432.950012,460.880005,485.75,485.279999,485.690002,487.480011
16/12/11 8:00,16,12,2011,8:00:03 AM,8.0,427.76001,426.459991,425.730011,432.910004,475.369995,486.980011,491.790009,494.609985
16/12/11 8:30,16,12,2011,8:30:03 AM,8.5,410.179993,409.589996,407.720001,409.600006,431.420013,475.579987,491.290009,499.859985
16/12/11 9:00,16,12,2011,9:00:03 AM,9.0,410.970001,410.559998,407.369995,409.51001,414.470001,436.769989,444.640015,451.640015
16/12/11 9:30,16,12,2011,9:30:03 AM,9.5,398.339996,398.920013,395.630005,397.890015,408.279999,428.429993,437.640015,448.859985
16/12/11 10:00,16,12,2011,10:00:03 AM,10.0,390.019989,389.920013,388.23999,389.200012,400.75,408.279999,414.630005,421.149994
16/12/11 10:30,16,12,2011,10:30:03 AM,10.5,385.269989,385.040009,384.049988,387.23999,392.820007,401.820007,406.019989,414.440002
16/12/11 11:00,16,12,2011,11:00:03 AM,11.0,382.329987,381.720001,380.98999,383.859985,385.829987,389.700012,394.709991,402.839996
16/12/11 11:30,16,12,2011,11:30:03 AM,11.5,381.119995,380.329987,379.290009,379.959991,385.170013,384.609985,388.100006,395.98999
16/12/11 12:00,16,12,2011,12:00:03 PM,12.0,379.630005,378.649994,377.679993,378.570007,381.980011,387.399994,397.140015,407.850006
16/12/11 12:30,16,12,2011,12:30:03 PM,12.5,378.850006,376.859985,375.429993,374.149994,382.980011,390.519989,407.089996,419.339996
16/12/11 13:00,16,12,2011,1:00:03 PM,13.0,375.359985,373.470001,370.73999,365.959991,369.359985,377.230011,400.100006,416.059998
16/12/11 13:30,16,12,2011,1:30:03 PM,13.5,375.299988,373.910004,372.269989,370.529999,379.910004,401.970001,427.100006,440.880005
16/12/11 14:00,16,12,2011,2:00:03 PM,14.0,371.540009,369.51001,367.149994,364.540009,383.450012,402.359985,419.140015,430.920013
16/12/11 14:30,16,12,2011,2:30:03 PM,14.5,369.98999,367.070007,364.059998,359.709991,374.720001,406.290009,452.299988,490.450012
16/12/11 15:00,16,12,2011,3:00:03 PM,15.0,371.950012,369.790009,367.799988,363.769989,376.700012,391.109985,429.089996,460.690002
16/12/11 15:30,16,12,2011,3:30:03 PM,15.5,372.829987,371.01001,369.799988,368.350006,376.790009,397.769989,416.76001,431.309998
16/12/11 16:00,16,12,2011,4:00:03 PM,16.0,373.209991,371.470001,370.290009,369.170013,381.880005,386.959991,397.079987,404.730011
16/12/11 16:30,16,12,2011,4:30:03 PM,16.5,374.809998,373.839996,373.73999,373.149994,386.399994,396.070007,403.98999,408.899994
16/12/11 17:00,16,12,2011,5:00:03 PM,17.0,378.350006,378.5,378.890015,380.059998,383.209991,384.309998,386.25,387.829987
16/12/11 17:30,16,12,2011,5:30:03 PM,17.5,381.429993,382.220001,383.299988,385.450012,391.519989,392.910004,396.309998,398.690002
16/12/11 18:00,16,12,2011,6:00:03 PM,18.0,381.540009,385.380005,388.640015,393.950012,399.399994,400.779999,403.420013,404.589996
16/12/11 18:30,16,12,2011,6:30:03 PM,18.5,385.170013,386.600006,388.730011,393.630005,399.829987,402.920013,403.73999,406.440002
16/12/11 19:00,16,12,2011,7:00:03 PM,19.0,387.910004,387.690002,392.559998,397.23999,399.640015,399.630005,400.480011,401.640015
16/12/11 19:30,16,12,2011,7:30:03 PM,19.5,388.779999,389.170013,393.149994,398.420013,401.700012,401.76001,401.850006,402.839996
16/12/11 20:00,16,12,2011,8:00:03 PM,20.0,390.609985,391.869995,396.470001,405.519989,407.029999,408.519989,408.790009,409.980011
16/12/11 20:30,16,12,2011,8:30:03 PM,20.5,391.5,392,392.630005,398.869995,404.769989,406.809998,407.589996,408.700012
16/12/11 21:00,16,12,2011,9:00:03 PM,21.0,391.089996,391.940002,394.559998,406.350006,407.720001,407.359985,408.230011,408.970001
16/12/11 21:30,16,12,2011,9:30:03 PM,21.5,391.630005,393.149994,399.290009,416.859985,418.299988,415.640015,416.429993,417.540009
16/12/11 22:00,16,12,2011,10:00:03 PM,22.0,393.670013,397.690002,415.559998,424.880005,426.440002,423.839996,423.869995,424.48999
16/12/11 22:30,16,12,2011,10:30:03 PM,22.5,396.079987,402.799988,418.899994,429.790009,431.119995,431.570007,431.920013,432.359985
16/12/11 23:00,16,12,2011,11:00:03 PM,23.0,396.450012,401.390015,409.829987,433.049988,437.779999,435.700012,435.76001,436.320007
16/12/11 23:30,16,12,2011,11:30:03 PM,23.5,395.070007,398.920013,411,437.880005,439.109985,438.73999,439.820007,440.100006
17/12/11 0:00,17,12,2011,12:00:03 AM,0.0,395.549988,400.320007,411.109985,447.519989,450.350006,446.720001,447.670013,448.269989
17/12/11 0:30,17,12,2011,12:30:03 AM,0.5,396.410004,402.350006,407.450012,445.609985,448.459991,446.440002,446.01001,447.5
17/12/11 1:00,17,12,2011,1:00:03 AM,1.0,399.369995,401.899994,433.070007,441.970001,440.529999,438.809998,438.440002,439.76001
17/12/11 1:30,17,12,2011,1:30:03 AM,1.5,405.119995,414.279999,433.470001,438.01001,437.339996,438.369995,439.079987,439.529999
17/12/11 2:00,17,12,2011,2:00:03 AM,2.0,403.190002,413.320007,441.070007,442.73999,443.619995,443.209991,443.600006,444.290009
17/12/11 2:30,17,12,2011,2:30:03 AM,2.5,407.109985,421.850006,448.630005,450.779999,450.51001,451.309998,451.410004,452.420013
17/12/11 3:00,17,12,2011,3:00:03 AM,3.0,408.160004,417,456.940002,461.029999,462.970001,460.910004,460.730011,461.089996
17/12/11 3:30,17,12,2011,3:30:03 AM,3.5,408.600006,432.209991,466.470001,473.350006,476.369995,475.980011,476.51001,477.209991
17/12/11 4:00,17,12,2011,4:00:03 AM,4.0,413.450012,426.75,471.630005,477.309998,479.410004,477.679993,477.640015,478.779999
17/12/11 4:30,17,12,2011,4:30:03 AM,4.5,416.679993,444.73999,482.619995,487.630005,489.779999,488.76001,489.440002,489.76001
17/12/11 5:00,17,12,2011,5:00:03 AM,5.0,411.059998,456.549988,491.109985,499.25,501.73999,499.359985,500.160004,500.48999
17/12/11 5:30,17,12,2011,5:30:03 AM,5.5,414.959991,452.029999,487.899994,505.279999,507.450012,506.619995,506.399994,506.850006
17/12/11 6:00,17,12,2011,6:00:03 AM,6.0,422.089996,449.179993,491.029999,508.450012,511.130005,511.029999,511.25,511.579987
17/12/11 6:30,17,12,2011,6:30:03 AM,6.5,420.670013,449.690002,486.700012,509.859985,514.419983,512.01001,512.27002,512.789978
17/12/11 7:00,17,12,2011,7:00:03 AM,7.0,412.529999,436.339996,466.230011,508.519989,511.579987,511.25,511.570007,511.929993
17/12/11 7:30,17,12,2011,7:30:03 AM,7.5,427.820007,440.209991,448.519989,497.529999,518.900024,518.97998,520.460022,521.23999
17/12/11 8:00,17,12,2011,8:00:03 AM,8.0,426.970001,432.140015,431.399994,448.320007,506.420013,522.98999,524.73999,526.159973
17/12/11 8:30,17,12,2011,8:30:03 AM,8.5,415.529999,416.619995,412.440002,417.440002,436.390015,497.230011,511.709991,518.130005
17/12/11 9:00,17,12,2011,9:00:03 AM,9.0,402.25,402.230011,400.01001,399.679993,409.910004,449.25,463.700012,478.290009
17/12/11 9:30,17,12,2011,9:30:03 AM,9.5,391.829987,391.290009,390.309998,389.299988,402.549988,415.920013,420.76001,427.790009
17/12/11 10:00,17,12,2011,10:00:03 AM,10.0,388.850006,388.309998,387.109985,385.119995,392.26001,402.420013,407.559998,412.089996
17/12/11 10:30,17,12,2011,10:30:03 AM,10.5,387.119995,386.570007,385.589996,387.440002,392.649994,402.829987,405.190002,411.910004
